UF;Município;Ano 2021;Completa;Simplificada;Original;Retificadora;IAP;IAR;SSI;Pré-Preenchida;PGD;APP;Online;Restituição Conta; Restituição PIX; Final Espólio; Saída Definitiva; Feminino; Média Idade;Ano 2020;Ano 2019;Ano 2018
SP;DOURADO;1.634;426;1.208;1.512;122;442;867;325;8;1.599;28;7;867;0;0;0;580;49;1.572;1.448;1.394
SP;DRACENA;9.177;3.150;6.027;8.502;675;2.119;5.099;1.959;79;8.979;155;43;5.099;0;0;24;3.719;50;8.734;8.311;7.924
SP;DUARTINA;2.119;712;1.407;1.978;141;524;1.097;498;12;2.060;48;11;1.097;0;1;6;850;51;1.995;1.883;1.802
SP;DUMONT;1.883;628;1.255;1.795;88;498;1.123;262;5;1.815;61;7;1.123;0;0;6;546;45;1.792;1.739;1.687
SP;ECHAPORA;1.287;195;1.092;1.229;58;201;469;617;7;1.266;16;5;469;0;0;1;512;49;1.168;1.113;1.097
SP;ELDORADO;1.152;413;739;1.060;92;271;649;232;1;1.122;26;4;649;0;0;1;482;51;1.054;990;967
SP;ELIAS FAUSTO;2.425;922;1.503;2.228;197;485;1.390;550;5;2.319;82;24;1.390;0;0;1;741;46;2.231;2.036;1.930
SP;ELISIARIO;715;201;514;671;44;154;451;110;8;692;19;4;451;0;0;0;177;45;664;645;624
SP;EMBAUBA;421;126;295;390;31;80;258;83;0;405;16;0;258;0;0;1;121;47;382;378;387
SP;EMBU DAS ARTES;40.646;15.643;25.003;36.580;4.066;6.075;26.277;8.294;116;36.890;3.372;384;26.277;0;3;23;16.116;44;36.641;34.843;31.617
SP;EMBU-GUACU;11.408;4.487;6.921;10.236;1.172;1.842;6.987;2.579;32;10.580;749;79;6.987;0;1;6;4.796;45;10.198;9.594;8.832
SP;EMILIANOPOLIS;340;131;209;327;13;74;177;89;1;331;8;1;177;0;0;0;131;50;319;277;258
SP;ENGENHEIRO COELHO;2.854;1.078;1.776;2.634;220;634;1.632;588;6;2.737;99;18;1.632;0;1;7;1.027;45;2.493;2.244;2.165
SP;ESPIRITO SANTO DO PINHAL;9.133;3.486;5.647;8.373;760;2.259;4.889;1.985;23;8.822;251;60;4.889;0;4;19;3.414;49;8.363;8.084;7.705
SP;ESPIRITO SANTO DO TURVO;471;84;387;440;31;101;283;87;0;465;6;0;283;0;0;1;142;45;438;415;390
SP;ESTIVA GERBI;2.035;825;1.210;1.875;160;380;1.252;403;2;1.973;53;9;1.252;0;0;1;610;44;1.838;1.759;1.639
SP;ESTRELA DO NORTE;452;233;219;411;41;81;327;44;0;433;17;2;327;0;0;1;140;45;434;402;401
SP;ESTRELA DOESTE;1.587;495;1.092;1.488;99;373;943;271;6;1.557;21;9;943;0;0;4;563;48;1.441;1.383;1.324
SP;EUCLIDES DA CUNHA PAULISTA;791;397;394;698;93;147;538;106;0;758;32;1;538;0;0;0;322;46;683;629;592
SP;FARTURA;2.428;624;1.804;2.214;214;585;1.168;675;162;2.210;56;162;1.168;0;0;7;1.032;49;2.161;2.126;1.990
SP;FERNANDO PRESTES;913;265;648;806;107;274;468;171;5;878;32;3;468;0;0;3;328;48;824;781;705
SP;FERNANDOPOLIS;13.293;4.779;8.514;12.279;1.014;3.103;7.614;2.576;95;12.978;255;60;7.614;0;1;41;5.483;49;12.275;11.711;11.375
SP;FERNAO;158;39;119;151;7;39;83;36;1;154;3;1;83;0;0;0;50;50;133;118;113
SP;FERRAZ DE VASCONCELOS;27.105;10.779;16.326;24.116;2.989;4.346;17.999;4.760;131;24.666;2.221;218;17.999;0;0;21;10.604;44;24.541;23.280;21.422
SP;FLORA RICA;191;66;125;180;11;36;117;38;0;183;6;2;117;0;0;0;77;49;188;181;161
SP;FLOREAL;541;157;384;506;35;103;299;139;1;535;0;6;299;0;0;0;210;52;491;481;465
SP;FLORIDA PAULISTA;1.525;384;1.141;1.438;87;401;905;219;4;1.477;43;5;905;0;0;1;486;49;1.382;1.254;1.205
SP;FLORINEA;332;93;239;306;26;61;211;60;3;320;11;1;211;0;0;0;121;48;271;246;235
SP;FRANCA;59.238;20.745;38.493;54.689;4.549;13.957;29.233;16.048;883;57.240;1.640;358;29.233;0;15;96;25.556;47;56.085;53.032;51.165
SP;FRANCISCO MORATO;20.104;8.559;11.545;17.789;2.315;3.194;14.044;2.866;34;18.006;1.921;177;14.044;0;1;8;7.002;42;17.730;16.455;14.849
SP;FRANCO DA ROCHA;25.667;10.325;15.342;22.997;2.670;4.248;17.500;3.919;63;23.419;2.035;213;17.500;0;1;19;10.135;44;23.260;21.974;20.198
SP;GABRIEL MONTEIRO;452;126;326;411;41;129;192;131;0;439;11;2;192;0;0;2;188;51;419;371;368
SP;GALIA;818;240;578;761;57;227;406;185;4;793;20;5;406;0;0;1;320;50;750;723;699
SP;GARCA;7.525;2.252;5.273;7.001;524;1.814;3.882;1.829;142;7.296;188;41;3.882;0;0;20;3.071;50;6.879;6.617;6.351
SP;GASTAO VIDIGAL;592;175;417;552;40;117;352;123;1;576;16;0;352;0;0;2;210;49;510;521;605
SP;GAVIAO PEIXOTO;792;300;492;732;60;199;474;119;1;732;56;4;474;0;1;3;193;45;721;687;664
SP;GENERAL SALGADO;1.972;655;1.317;1.837;135;412;1.147;413;9;1.934;36;2;1.147;0;0;3;702;50;1.879;1.765;1.744
SP;GETULINA;1.093;448;645;1.009;84;247;700;146;3;1.040;39;14;700;0;0;1;415;50;1.059;994;973
SP;GLICERIO;525;129;396;493;32;118;252;155;4;517;3;5;252;0;0;0;201;49;498;483;484
SP;GUAICARA;1.466;578;888;1.355;111;331;898;237;4;1.397;59;10;898;0;0;2;424;46;1.273;1.278;1.253
SP;GUAIMBE;648;237;411;599;49;129;330;189;2;639;8;1;330;0;0;1;223;48;586;588;527
SP;GUAIRA;9.307;3.213;6.094;8.585;722;1.931;5.466;1.910;81;9.067;199;41;5.466;0;0;14;2.765;47;8.760;8.408;8.198
SP;GUAPIACU;3.245;993;2.252;2.999;246;686;1.932;627;7;3.166;70;9;1.932;0;0;3;1.056;46;2.914;2.726;2.519
SP;GUAPIARA;942;199;743;871;71;315;446;181;1;902;35;5;446;0;0;0;344;49;832;822;789
SP;GUARA;3.007;1.548;1.459;2.678;329;571;2.059;377;7;2.900;97;10;2.059;0;0;1;857;46;2.713;2.467;2.407
SP;GUARACAI;1.195;326;869;1.126;69;272;675;248;98;1.165;26;4;675;0;0;3;426;50;1.127;1.077;1.009
SP;GUARACI;1.455;498;957;1.372;83;267;988;200;1;1.374;68;13;988;0;0;4;481;46;1.306;1.246;1.210
SP;GUARANI DOESTE;263;75;188;242;21;56;168;39;1;252;10;1;168;0;0;0;114;46;226;221;219
SP;GUARANTA;604;197;407;570;34;123;386;95;0;583;18;3;386;0;0;0;220;48;586;543;535
SP;GUARARAPES;6.246;2.370;3.876;5.732;514;1.370;3.799;1.077;54;6.026;190;30;3.799;0;2;12;2.120;48;5.852;5.517;5.175
SP;GUARAREMA;5.403;1.906;3.497;4.972;431;1.003;2.856;1.544;25;5.114;234;55;2.856;0;2;19;2.147;50;4.901;4.659;4.353
SP;GUARATINGUETA;27.339;11.434;15.905;25.066;2.273;6.204;15.580;5.555;175;26.121;1.017;201;15.580;0;6;56;10.881;49;25.871;24.957;24.009
SP;GUAREI;1.693;486;1.207;1.576;117;275;909;509;4;1.626;64;3;909;0;0;3;571;46;1.579;1.547;1.465
SP;GUARIBA;6.898;2.566;4.332;6.417;481;1.528;4.349;1.021;16;6.671;213;14;4.349;0;0;10;1.775;45;6.519;6.284;6.044
SP;GUARUJA;58.783;25.136;33.647;53.342;5.441;10.944;35.442;12.397;315;54.815;3.483;485;35.442;0;6;76;21.657;48;53.841;51.741;49.340
SP;GUARULHOS;303.690;130.078;173.612;273.850;29.840;49.445;186.443;67.802;1.197;281.181;19.639;2.870;186.443;0;36;361;126.039;45;282.732;268.732;250.311
SP;GUATAPARA;1.215;428;787;1.096;119;283;655;277;2;1.138;64;13;655;0;0;0;379;46;1.116;1.067;1.028
SP;GUZOLANDIA;437;100;337;414;23;126;230;81;0;428;9;0;230;0;0;1;155;49;402;377;374
SP;HERCULANDIA;1.154;243;911;1.091;63;327;589;238;34;1.122;27;5;589;0;0;4;380;48;1.065;927;871
SP;HOLAMBRA;4.101;1.662;2.439;3.812;289;1.001;2.043;1.057;74;3.976;93;32;2.043;0;4;8;1.692;47;3.749;3.582;3.159
SP;HORTOLANDIA;46.339;18.467;27.872;41.825;4.514;7.115;31.395;7.829;268;43.376;2.517;446;31.395;0;13;24;17.236;43;41.915;39.151;35.790
SP;IACANGA;1.854;567;1.287;1.730;124;451;1.106;297;1;1.796;52;6;1.106;0;0;7;554;47;1.781;1.643;1.598
SP;IACRI;695;164;531;657;38;155;408;132;5;669;15;11;408;0;0;0;264;48;618;576;538
SP;IARAS;495;188;307;458;37;89;333;73;2;474;20;1;333;0;0;0;176;47;426;405;385
SP;IBATE;5.275;1.723;3.552;4.877;398;993;3.346;936;16;4.887;368;20;3.346;0;0;4;1.383;44;4.923;4.616;4.248
SP;IBIRA;2.148;740;1.408;1.990;158;439;1.209;500;27;2.112;33;3;1.209;0;0;5;782;48;2.011;1.914;1.844
SP;IBIRAREMA;1.133;214;919;1.042;91;308;512;313;1;1.108;23;2;512;0;0;6;404;51;1.050;1.021;933
SP;IBITINGA;7.591;2.015;5.576;7.158;433;2.113;3.617;1.861;28;7.394;160;37;3.617;0;0;16;3.018;49;7.130;6.799;6.399
SP;IBIUNA;9.864;2.968;6.896;9.171;693;1.836;5.041;2.987;33;9.368;457;39;5.041;0;0;16;4.031;47;8.756;8.387;7.953
SP;ICEM;1.188;415;773;1.088;100;294;708;186;1;1.149;30;9;708;0;0;2;384;49;1.086;1.088;1.042
SP;IEPE;1.320;439;881;1.227;93;297;797;226;5;1.288;29;3;797;0;0;3;421;48;1.206;1.170;1.119
SP;IGARACU DO TIETE;3.393;880;2.513;3.142;251;1.050;1.935;408;0;3.288;93;12;1.935;0;0;12;886;47;3.233;3.038;2.793
SP;IGARAPAVA;5.617;1.975;3.642;5.203;414;1.190;3.293;1.134;24;5.411;174;32;3.293;0;0;4;1.860;48;5.341;5.225;4.900
SP;IGARATA;1.363;438;925;1.253;110;302;621;440;8;1.293;56;14;621;0;0;5;557;47;1.192;1.070;1.026
SP;IGUAPE;3.422;1.278;2.144;3.068;354;773;1.992;657;11;3.246;158;18;1.992;0;0;5;1.479;51;3.093;2.964;2.794
SP;ILHA COMPRIDA;1.772;546;1.226;1.634;138;312;941;519;3;1.651;105;16;941;0;0;6;808;54;1.526;1.424;1.328
SP;ILHA SOLTEIRA;6.620;2.702;3.918;5.976;644;1.634;4.034;952;26;6.404;174;42;4.034;0;0;17;2.341;51;6.178;5.883;5.642
SP;ILHABELA;6.785;2.021;4.764;6.233;552;1.129;3.902;1.754;38;6.334;382;69;3.902;0;1;4;3.150;47;5.898;5.524;4.855
SP;INDAIATUBA;72.986;27.461;45.525;66.618;6.368;14.066;41.265;17.655;500;69.599;2.663;724;41.265;0;28;113;27.843;46;66.669;61.660;57.323
SP;INDIANA;962;405;557;904;58;153;400;409;3;948;14;0;400;0;0;0;373;48;903;837;808
SP;INDIAPORA;671;175;496;624;47;144;360;167;1;662;7;2;360;0;0;0;259;51;644;618;608
SP;INUBIA PAULISTA;642;143;499;608;34;178;338;126;4;626;14;2;338;0;0;2;215;50;579;594;562
SP;IPAUSSU;2.148;686;1.462;1.978;170;565;1.216;367;10;2.057;76;15;1.216;0;0;3;707;47;1.958;1.824;1.676
SP;IPERO;3.554;1.509;2.045;3.238;316;639;2.208;707;2;3.356;174;24;2.208;0;0;3;1.121;47;3.183;3.066;2.857
SP;IPEUNA;1.360;405;955;1.261;99;319;739;302;9;1.303;49;8;739;0;0;1;452;47;1.242;1.161;1.074
SP;IPIGUA;976;346;630;906;70;216;450;310;0;956;18;2;450;0;0;1;332;47;887;784;717
SP;IPORANGA;292;85;207;264;28;82;177;33;0;281;10;1;177;0;0;0;137;48;262;226;207
SP;IPUA;2.879;1.156;1.723;2.692;187;660;1.773;446;14;2.798;78;3;1.773;0;0;1;800;46;2.725;2.550;2.490
SP;IRACEMAPOLIS;5.572;2.091;3.481;5.131;441;1.301;3.295;976;11;5.406;139;27;3.295;0;0;5;1.658;45;5.183;4.977;4.743
SP;IRAPUA;1.098;279;819;1.026;72;215;503;380;3;1.066;29;3;503;0;0;2;377;48;1.063;1.053;1.051
SP;IRAPURU;884;340;544;831;53;148;550;186;0;847;34;3;550;0;0;1;310;49;851;825;759
SP;ITABERA;2.140;598;1.542;1.960;180;416;1.142;582;9;2.094;37;9;1.142;0;0;1;780;47;1.916;1.885;1.728
SP;ITAI;3.221;1.034;2.187;2.926;295;655;1.985;581;11;3.083;117;21;1.985;0;0;3;1.013;46;2.933;2.734;2.555
SP;ITAJOBI;3.340;682;2.658;3.143;197;736;1.511;1.093;13;3.286;47;7;1.511;0;0;6;1.273;49;3.085;2.935;2.841
SP;ITAJU;387;78;309;363;24;135;179;73;2;368;19;0;179;0;0;0;127;49;333;325;281
SP;ITANHAEM;17.890;6.499;11.391;16.207;1.683;3.288;9.761;4.841;75;16.600;1.113;177;9.761;0;2;45;7.925;52;15.977;15.064;14.074
SP;ITAOCA;273;88;185;246;27;52;185;36;0;270;3;0;185;0;0;0;111;48;227;222;213
SP;ITAPECERICA DA SERRA;26.254;10.188;16.066;23.550;2.704;4.297;16.253;5.704;67;24.050;1.980;224;16.253;0;1;16;10.536;45;23.612;22.662;20.825
SP;ITAPETININGA;28.689;11.439;17.250;26.139;2.550;5.576;17.647;5.466;105;27.305;1.242;142;17.647;0;0;43;11.063;48;26.813;25.240;24.053
SP;ITAPEVA;14.637;5.787;8.850;13.358;1.279;2.808;7.993;3.836;72;14.000;520;117;7.993;0;0;24;5.800;47;13.391;12.896;12.209
SP;ITAPEVI;32.747;13.981;18.766;29.298;3.449;4.908;22.207;5.632;71;29.035;3.380;332;22.207;0;3;14;11.989;43;29.082;27.153;25.061
SP;ITAPIRA;16.775;5.435;11.340;15.629;1.146;3.729;10.146;2.900;89;16.168;536;71;10.146;0;5;38;6.334;47;15.473;14.753;14.131
SP;ITAPIRAPUA PAULISTA;297;88;209;275;22;70;175;52;0;292;3;2;175;0;0;0;116;46;256;234;207
SP;ITAPOLIS;8.357;1.971;6.386;7.858;499;2.104;3.495;2.758;321;8.248;94;15;3.495;0;0;32;3.416;50;7.757;7.497;7.402
SP;ITAPORANGA;1.866;443;1.423;1.682;184;444;841;581;6;1.823;31;12;841;0;0;1;765;48;1.653;1.546;1.471
SP;ITAPUI;1.709;439;1.270;1.575;134;541;995;173;21;1.666;41;2;995;0;0;3;630;48;1.563;1.470;1.362
SP;ITAPURA;545;175;370;497;48;80;392;73;0;524;16;5;392;0;0;0;162;46;545;529;491
SP;ITAQUAQUECETUBA;45.834;20.243;25.591;40.743;5.091;6.721;30.541;8.572;85;41.429;4.006;399;30.541;0;3;19;15.483;43;40.869;38.104;34.385
SP;ITARARE;6.027;1.752;4.275;5.541;486;1.363;3.049;1.615;25;5.812;177;38;3.049;0;0;9;2.335;48;5.688;5.454;5.229
SP;ITARIRI;1.202;462;740;1.079;123;269;651;282;5;1.151;50;1;651;0;0;7;485;52;1.100;990;927
SP;ITATIBA;28.624;10.047;18.577;26.552;2.072;6.611;15.710;6.303;140;27.256;1.115;253;15.710;0;14;73;11.435;47;26.249;24.726;23.280
SP;ITATINGA;3.225;992;2.233;2.980;245;659;1.511;1.055;6;3.126;90;9;1.511;0;0;3;1.018;47;2.959;2.744;2.696
SP;ITIRAPINA;2.398;830;1.568;2.208;190;476;1.458;464;15;2.340;49;9;1.458;0;0;5;825;49;2.190;2.095;1.972
SP;ITIRAPUA;487;159;328;446;41;137;274;76;4;472;15;0;274;0;0;0;177;48;436;413;370
SP;ITOBI;1.099;429;670;1.020;79;233;655;211;1;1.064;32;3;655;0;0;0;380;47;980;936;836
SP;ITU;38.892;13.451;25.441;35.876;3.016;8.638;20.624;9.630;273;37.117;1.503;272;20.624;0;16;75;15.801;48;36.279;34.856;32.981
SP;ITUPEVA;16.070;6.316;9.754;14.610;1.460;2.911;9.815;3.344;83;15.110;818;142;9.815;0;1;17;5.739;44;14.116;13.121;11.775
SP;ITUVERAVA;7.602;2.739;4.863;7.056;546;1.861;3.964;1.777;45;7.439;129;34;3.964;0;0;11;2.861;49;7.226;6.930;6.704
SP;JABORANDI;1.101;312;789;1.007;94;302;634;165;28;1.076;25;0;634;0;0;4;350;46;995;943;910
SP;JABOTICABAL;18.517;7.045;11.472;17.036;1.481;4.239;10.045;4.233;98;17.994;450;73;10.045;0;0;60;7.201;50;17.320;16.405;15.924
SP;JACAREI;55.932;24.305;31.627;50.660;5.272;10.395;34.050;11.487;255;52.791;2.633;508;34.050;0;11;77;20.567;47;51.545;48.769;45.893
SP;JACI;1.000;268;732;928;72;208;598;194;2;973;20;7;598;0;0;0;344;45;878;775;689
SP;JACUPIRANGA;1.939;716;1.223;1.752;187;421;1.244;274;12;1.853;73;13;1.244;0;0;2;758;48;1.721;1.670;1.577
SP;JAGUARIUNA;15.731;5.506;10.225;14.530;1.201;3.185;9.162;3.384;107;14.855;732;144;9.162;0;7;31;6.336;45;14.683;13.631;12.791
SP;JALES;10.255;3.168;7.087;9.568;687;2.358;5.452;2.445;101;10.088;126;41;5.452;0;0;20;4.115;49;9.665;9.250;8.919
SP;JAMBEIRO;1.068;429;639;966;102;231;600;237;6;1.030;34;4;600;0;0;0;365;49;939;891;861
SP;JANDIRA;23.688;9.722;13.966;21.347;2.341;3.717;15.483;4.488;100;21.547;1.873;268;15.483;0;2;19;9.421;43;21.553;20.186;18.961
SP;JARDINOPOLIS;7.450;2.557;4.893;6.844;606;1.838;4.074;1.538;26;7.104;298;48;4.074;0;0;10;2.677;47;6.842;6.353;5.884
SP;JARINU;6.262;2.188;4.074;5.699;563;1.150;3.584;1.528;23;5.867;347;48;3.584;0;0;2;2.336;45;5.546;5.168;4.764
SP;JAU;25.350;7.212;18.138;23.663;1.687;6.963;13.024;5.363;320;24.633;565;152;13.024;0;2;84;10.419;49;23.913;22.920;22.129
SP;JERIQUARA;401;152;249;372;29;108;217;76;2;389;9;3;217;0;0;2;118;47;358;326;311
SP;JOANOPOLIS;1.529;583;946;1.428;101;326;734;469;4;1.495;28;6;734;0;0;0;682;51;1.413;1.324;1.208
SP;JOAO RAMALHO;634;234;400;580;54;122;399;113;0;596;38;0;399;0;0;0;167;47;544;531;566
SP;JOSE BONIFACIO;6.694;2.162;4.532;6.252;442;1.502;3.820;1.372;23;6.538;135;21;3.820;0;0;12;2.403;47;6.385;6.105;5.892
SP;JULIO MESQUITA;458;135;323;404;54;121;273;64;1;435;20;3;273;0;0;2;170;47;400;358;347
SP;JUMIRIM;561;169;392;526;35;132;301;128;15;534;20;7;301;0;1;1;189;49;512;475;428
SP;JUNDIAI;153.147;56.766;96.381;141.569;11.578;31.266;87.365;34.516;1.093;145.732;5.877;1.538;87.365;0;69;280;62.998;46;144.030;137.593;130.301
SP;JUNQUEIROPOLIS;3.599;1.427;2.172;3.316;283;725;2.258;616;8;3.499;93;7;2.258;0;0;6;1.200;48;3.342;3.092;2.910
SP;JUQUIA;1.872;666;1.206;1.708;164;413;1.030;429;7;1.804;62;6;1.030;0;0;3;763;50;1.705;1.687;1.617
SP;JUQUITIBA;3.096;1.006;2.090;2.808;288;506;1.921;669;34;2.932;142;22;1.921;0;0;3;1.242;46;2.799;2.782;2.613
SP;LAGOINHA;582;136;446;540;42;105;285;192;3;567;7;8;285;0;0;0;251;50;512;475;468
SP;LARANJAL PAULISTA;4.878;1.410;3.468;4.539;339;1.309;2.516;1.053;129;4.697;158;23;2.516;0;0;15;1.859;49;4.674;4.357;4.107
SP;LAVINIA;946;262;684;858;88;175;613;158;1;927;18;1;613;0;0;2;338;48;867;860;847
SP;LAVRINHAS;931;383;548;817;114;227;582;122;2;882;40;9;582;0;0;0;256;45;812;750;659
SP;LEME;17.744;5.283;12.461;16.403;1.341;4.001;9.684;4.059;62;17.196;479;69;9.684;0;2;35;6.316;47;16.079;15.106;14.221
SP;LENCOIS PAULISTA;15.657;5.166;10.491;14.511;1.146;4.130;8.855;2.672;60;15.148;409;100;8.855;0;1;28;5.026;46;14.030;13.282;12.813
SP;LIMEIRA;71.579;26.979;44.600;65.575;6.004;14.240;40.088;17.251;407;68.802;2.300;477;40.088;0;19;115;26.364;47;66.593;63.372;60.405
SP;LINDOIA;1.120;277;843;1.051;69;256;610;254;12;1.085;24;11;610;0;0;2;499;49;1.022;932;868
SP;LINS;17.209;7.179;10.030;15.774;1.435;3.818;10.251;3.140;90;16.530;571;108;10.251;0;2;40;6.834;49;16.144;15.503;14.920
SP;LORENA;17.336;7.659;9.677;15.752;1.584;3.677;10.529;3.130;52;16.472;729;135;10.529;0;4;24;6.734;49;16.244;15.629;14.620
SP;LOURDES;294;94;200;273;21;62;163;69;0;284;10;0;163;0;0;0;108;49;265;256;283
SP;LOUVEIRA;11.136;3.973;7.163;10.301;835;1.858;6.967;2.311;48;10.501;536;99;6.967;0;2;24;4.043;44;10.206;9.769;8.997
SP;LUCELIA;3.253;873;2.380;3.063;190;679;1.649;925;5;3.190;55;8;1.649;0;1;16;1.200;49;3.086;2.934;2.900
SP;LUCIANOPOLIS;300;79;221;287;13;87;128;85;0;293;4;3;128;0;0;0;125;52;293;277;270
SP;LUIS ANTONIO;2.226;834;1.392;2.055;171;533;1.347;346;16;2.145;74;7;1.347;0;0;3;608;45;2.156;2.124;2.168
SP;LUIZIANIA;537;168;369;500;37;117;341;79;3;494;39;4;341;0;0;0;163;45;496;454;474
SP;LUPERCIO;434;122;312;406;28;114;247;73;0;421;11;2;247;0;0;2;169;49;399;376;335
SP;LUTECIA;342;103;239;311;31;102;206;34;0;331;7;4;206;0;0;0;137;47;295;303;268
SP;MACATUBA;3.160;979;2.181;2.936;224;938;1.914;308;33;3.034;111;15;1.914;0;0;7;874;46;2.938;2.758;2.652
SP;MACAUBAL;1.177;331;846;1.102;75;223;672;282;3;1.146;27;4;672;0;0;6;401;48;1.103;1.075;1.026
SP;MACEDONIA;508;168;340;473;35;104;268;136;0;499;8;1;268;0;0;1;187;48;432;435;412
SP;MAGDA;675;239;436;616;59;150;372;153;0;667;6;2;372;0;0;0;247;50;619;603;609
SP;MAIRINQUE;10.666;4.642;6.024;9.664;1.002;1.805;6.788;2.073;28;10.116;485;65;6.788;0;1;9;3.524;46;9.783;9.214;8.504
SP;MAIRIPORA;17.393;6.608;10.785;15.831;1.562;3.058;9.320;5.015;96;16.408;823;162;9.320;0;0;21;7.335;48;15.784;15.768;14.759
SP;MANDURI;1.384;318;1.066;1.288;96;356;747;281;2;1.339;36;9;747;0;0;3;449;50;1.273;1.211;1.159
SP;MARABA PAULISTA;406;145;261;369;37;83;270;53;0;394;7;5;270;0;0;0;134;48;367;338;339
SP;MARACAI;2.553;788;1.765;2.357;196;687;1.411;455;5;2.497;53;3;1.411;0;0;7;720;47;2.339;2.315;2.149
SP;MARAPOAMA;707;116;591;667;40;146;320;241;2;700;7;0;320;0;0;0;244;44;638;626;588
SP;MARIAPOLIS;536;137;399;489;47;168;284;84;5;523;11;2;284;0;0;0;157;47;485;452;450
SP;MARILIA;56.176;20.222;35.954;51.819;4.357;12.802;30.989;12.385;813;54.108;1.759;309;30.989;0;8;93;24.655;48;52.075;49.247;46.934
SP;MARINOPOLIS;195;33;162;184;11;57;101;37;0;194;1;0;101;0;0;0;89;50;185;183;181
SP;MARTINOPOLIS;3.964;1.430;2.534;3.650;314;777;2.405;782;11;3.824;122;18;2.405;0;0;14;1.395;48;3.632;3.410;3.296
SP;MATAO;19.881;6.417;13.464;18.431;1.450;4.592;11.643;3.646;125;19.300;509;72;11.643;0;9;39;6.099;46;18.318;17.575;16.849
SP;MAUA;83.892;37.577;46.315;75.201;8.691;12.928;57.494;13.470;188;77.306;5.910;676;57.494;0;3;112;30.126;45;76.702;72.702;67.922
SP;MENDONCA;976;344;632;911;65;198;667;111;3;943;32;1;667;0;0;1;308;45;884;791;739
SP;MERIDIANO;643;189;454;593;50;123;438;82;3;624;18;1;438;0;0;3;252;47;558;527;489
SP;MESOPOLIS;317;93;224;293;24;63;210;44;0;310;7;0;210;0;0;0;89;48;298;285;266
SP;MIGUELOPOLIS;3.631;1.244;2.387;3.288;343;800;2.192;639;130;3.533;83;15;2.192;0;0;6;979;47;3.351;3.217;3.260
SP;MINEIROS DO TIETE;1.610;366;1.244;1.514;96;418;878;314;1;1.572;37;1;878;0;0;6;504;47;1.558;1.506;1.340
SP;MIRA ESTRELA;441;91;350;407;34;91;220;130;1;436;4;1;220;0;0;1;156;51;412;398;389
SP;MIRACATU;1.842;584;1.258;1.669;173;351;1.039;452;23;1.753;81;8;1.039;0;0;0;790;49;1.658;1.555;1.496
SP;MIRANDOPOLIS;5.678;1.797;3.881;5.260;418;1.005;3.612;1.061;38;5.581;87;10;3.612;0;3;18;2.002;50;5.395;5.321;5.157
SP;MIRANTE DO PARANAPANEMA;1.890;694;1.196;1.789;101;360;1.039;491;4;1.853;32;5;1.039;0;0;2;695;50;1.812;1.716;1.668
SP;MIRASSOL;12.736;4.625;8.111;11.863;873;2.758;6.988;2.990;101;12.376;295;65;6.988;0;0;14;5.084;47;11.639;10.881;10.279
SP;MIRASSOLANDIA;532;172;360;494;38;96;303;133;0;515;14;3;303;0;0;0;154;48;464;414;407
SP;MOCOCA;13.890;5.018;8.872;12.774;1.116;3.449;7.438;3.003;71;13.617;218;55;7.438;0;0;34;4.862;49;12.852;12.216;11.794
SP;MOGI DAS CRUZES;101.585;41.509;60.076;92.105;9.480;19.387;59.250;22.948;647;95.473;5.118;994;59.250;0;23;144;42.300;47;93.921;89.523;84.054
SP;MOGI MIRIM;24.309;9.283;15.026;22.427;1.882;5.926;12.688;5.695;119;23.505;657;147;12.688;0;6;72;9.635;48;22.617;21.757;20.943
SP;MOGI-GUACU;33.950;13.193;20.757;31.084;2.866;7.382;19.942;6.626;89;32.520;1.188;242;19.942;0;4;54;11.458;46;31.872;30.152;28.548
SP;MOMBUCA;448;130;318;427;21;136;230;82;1;426;19;3;230;0;0;0;138;47;448;408;385
SP;MONCOES;437;154;283;396;41;78;268;91;1;426;7;4;268;0;0;1;147;49;408;404;435
SP;MONGAGUA;9.506;3.432;6.074;8.569;937;1.564;5.308;2.634;49;8.764;665;77;5.308;0;1;17;4.013;51;8.460;7.958;7.540
SP;MONTE ALEGRE DO SUL;1.529;487;1.042;1.435;94;352;745;432;61;1.470;53;6;745;0;1;3;616;50;1.376;1.283;1.177
SP;MONTE ALTO;10.522;2.912;7.610;9.649;873;2.840;5.299;2.383;24;10.268;237;17;5.299;0;1;36;3.778;49;9.625;9.069;8.598
SP;MONTE APRAZIVEL;5.110;1.791;3.319;4.778;332;1.146;2.854;1.110;26;4.989;110;11;2.854;0;0;13;1.874;49;4.884;4.666;4.670
SP;MONTE AZUL PAULISTA;3.667;1.258;2.409;3.415;252;903;1.743;1.021;32;3.603;60;4;1.743;0;0;17;1.423;49;3.398;3.134;3.051
SP;MONTE CASTELO;604;202;402;529;75;137;385;82;0;586;16;2;385;0;0;1;200;47;539;520;486
SP;MONTE MOR;9.803;3.945;5.858;8.904;899;1.739;6.410;1.654;29;9.225;512;66;6.410;0;0;9;3.234;44;8.917;8.324;7.553
SP;MONTEIRO LOBATO;477;218;259;437;40;81;254;142;0;456;15;6;254;0;0;3;222;51;441;401;375
SP;MORRO AGUDO;5.703;2.029;3.674;5.279;424;1.152;3.412;1.139;135;5.592;104;7;3.412;0;0;9;1.565;46;5.395;5.244;5.231
