uf,municipio,d2018,d2019,d2020,d2021
SP,ARAPEI,112,123,145,160
SP,ARARAQUARA,52186,54324,56891,60811
SP,ARARAS,28710,30332,32111,34195
SP,ARCO-IRIS,117,154,178,190
SP,AREALVA,1059,1112,1173,1265
SP,AREIAS,236,258,273,309
SP,AREIOPOLIS,1303,1350,1519,1515
SP,ARIRANHA,1719,1709,1660,1751
SP,ARTUR NOGUEIRA,7441,7880,8548,9322
SP,ARUJA,16148,17301,18134,19768
SP,ASPASIA,231,234,249,273
SP,ASSIS,19686,20179,21070,22527
SP,ATIBAIA,28964,31124,33129,36537
SP,AURIFLAMA,1789,1799,1827,1859
SP,AVAI,412,432,481,547
SP,AVANHANDAVA,1289,1366,1321,1435
SP,AVARE,15424,16203,16880,17978
SP,BADY BASSITT,2819,3201,3675,4262
SP,BALBINOS,237,243,242,267
SP,BALSAMO,1259,1379,1473,1578
SP,BANANAL,1054,1087,1115,1254
SP,BARAO DE ANTONINA,271,297,305,349
SP,BARBOSA,527,482,494,565
SP,BARIRI,5188,5327,5596,5950
SP,BARRA BONITA,7603,7827,8210,8635
SP,BARRA DO CHAPEU,210,242,255,293
SP,BARRA DO TURVO,355,403,438,512
SP,BARRETOS,22828,23770,25012,26767
SP,BARRINHA,4087,4327,4709,5256
SP,BARUERI,66906,73171,78633,84459
SP,BASTOS,2265,2475,2628,2891
SP,BATATAIS,12065,12424,12975,13730
SP,BAURU,81555,84809,88204,94394
SP,BEBEDOURO,13230,13832,14516,15716
SP,BENTO DE ABREU,445,486,515,561
SP,BERNARDINO DE CAMPOS,1446,1543,1652,1744
SP,BERTIOGA,8454,8803,9401,10688
SP,BILAC,1006,1057,1184,1256
SP,BIRIGUI,16684,17653,18799,19708
SP,BIRITIBA-MIRIM,2742,2961,3107,3491
SP,BOA ESPERANCA DO SUL,1441,1575,1640,1786
SP,BOCAINA,1718,1847,2025,2084
SP,BOFETE,950,949,998,1129
SP,BOITUVA,10885,11681,12371,13344
SP,BOM JESUS DOS PERDOES,3153,3437,3649,3930
SP,BOM SUCESSO DE ITARARE,246,253,286,342
SP,BORA,171,163,157,171
SP,BORACEIA,551,579,631,681
SP,BORBOREMA,2056,2082,2163,2291
SP,BOREBI,308,299,315,356
SP,BOTUCATU,30986,32369,33983,35587
SP,BRAGANCA PAULISTA,31224,33053,34970,38366
SP,BRAUNA,576,620,673,701
SP,BREJO ALEGRE,201,198,211,245
SP,BRODOWSKI,4180,4342,4618,4851
SP,BROTAS,3501,3818,4016,4459
SP,BURI,1480,1511,1601,1782
SP,BURITAMA,2089,2218,2349,2441
SP,BURITIZAL,786,798,851,905
SP,CABRALIA PAULISTA,360,366,409,449
SP,CABREUVA,7259,7699,8240,8981
SP,CACAPAVA,18226,19073,19934,21623
SP,CACHOEIRA PAULISTA,5147,5319,5525,5960
SP,CACONDE,1735,1849,1933,2097
SP,CAFELANDIA,2376,2475,2552,2660
SP,CAIABU,557,554,602,643
SP,CAIEIRAS,17858,19132,20084,21679
SP,CAIUA,351,368,396,409
SP,CAJAMAR,15348,16808,18318,20833
SP,CAJATI,2890,3039,3143,3591
SP,CAJOBI,1232,1248,1289,1421
SP,CAJURU,3645,3709,3882,4004
SP,CAMPINA DO MONTE ALEGRE,567,577,604,730
SP,CAMPINAS,316332,328000,340430,355822
SP,CAMPO LIMPO PAULISTA,14045,14923,15572,16770
SP,CAMPOS DO JORDAO,6670,7091,7345,7685
SP,CAMPOS NOVOS PAULISTA,389,414,451,494
SP,CANANEIA,1239,1315,1363,1517
SP,CANAS,388,433,449,495
SP,CANDIDO MOTA,5082,5301,5605,5850
SP,CANDIDO RODRIGUES,333,376,391,416
SP,CANITAR,426,477,611,689
SP,CAPAO BONITO,4879,5056,5335,5626
SP,CAPELA DO ALTO,1681,1806,1916,2141
SP,CAPIVARI,9102,9619,10081,10877
SP,CARAGUATATUBA,19146,20663,21856,23903
SP,CARAPICUIBA,61459,65407,68656,73489
SP,CARDOSO,1486,1485,1515,1630
SP,CASA BRANCA,5163,5268,5387,5898
SP,CASSIA DOS COQUEIROS,383,422,440,466
SP,CASTILHO,2335,2387,2561,2880
SP,CATANDUVA,25124,25971,27120,28495
SP,CATIGUA,1239,1327,1377,1504
SP,CEDRAL,1658,1846,2084,2334
SP,CERQUEIRA CESAR,2684,2763,2981,3222
SP,CERQUILHO,8568,8989,9465,10167
SP,CESARIO LANGE,2010,2240,2327,2648
SP,CHARQUEADA,2771,2882,3063,3226
SP,CHAVANTES,1439,1529,1607,1805
SP,CLEMENTINA,1061,1019,1018,1127
SP,COLINA,2839,3009,3129,3348
SP,COLOMBIA,721,735,752,875
SP,CONCHAL,3405,3572,3772,4232
SP,CONCHAS,2385,2473,2529,2685
SP,CORDEIROPOLIS,4910,5213,5476,6062
SP,COROADOS,536,543,572,610
SP,CORONEL MACEDO,373,372,451,487
SP,CORUMBATAI,665,686,733,761
SP,COSMOPOLIS,11046,11762,12818,13195
SP,COSMORAMA,1133,1204,1275,1431
SP,COTIA,54600,58412,61717,67774
SP,CRAVINHOS,5762,6015,6443,6940
SP,CRISTAIS PAULISTA,749,819,933,982
SP,CRUZALIA,421,409,447,462
SP,CRUZEIRO,13163,13670,14181,15322
SP,CUBATAO,18055,19243,20520,22012
SP,CUNHA,1647,1761,1873,1994
SP,DESCALVADO,5958,6355,6586,7069
SP,DIADEMA,67938,73869,77241,84110
SP,DIRCE REIS,193,212,235,237
SP,DIVINOLANDIA,1748,1861,1984,2143
SP,DOBRADA,1183,1239,1302,1487
SP,DOIS CORREGOS,4059,4232,4349,4532
SP,DOLCINOPOLIS,313,310,337,390
SP,DOURADO,1394,1448,1572,1634
SP,DRACENA,7924,8311,8734,9177
SP,DUARTINA,1802,1883,1995,2119
SP,DUMONT,1687,1739,1792,1883
SP,ECHAPORA,1097,1113,1168,1287
SP,ELDORADO,967,990,1054,1152
SP,ELIAS FAUSTO,1930,2036,2231,2425
SP,ELISIARIO,624,645,664,715
SP,EMBAUBA,387,378,382,421
SP,EMBU DAS ARTES,31617,34843,36641,40646
SP,EMBU-GUACU,8832,9594,10198,11408
SP,EMILIANOPOLIS,258,277,319,340
SP,ENGENHEIRO COELHO,2165,2244,2493,2854
SP,ESPIRITO SANTO DO PINHAL,7705,8084,8363,9133
SP,ESPIRITO SANTO DO TURVO,390,415,438,471
SP,ESTIVA GERBI,1639,1759,1838,2035
SP,ESTRELA DO NORTE,401,402,434,452
SP,ESTRELA DOESTE,1324,1383,1441,1587
SP,EUCLIDES DA CUNHA PAULISTA,592,629,683,791
SP,FARTURA,1990,2126,2161,2428
SP,FERNANDO PRESTES,705,781,824,913
SP,FERNANDOPOLIS,11375,11711,12275,13293
SP,FERNAO,113,118,133,158
SP,FERRAZ DE VASCONCELOS,21422,23280,24541,27105
SP,FLORA RICA,161,181,188,191
SP,FLOREAL,465,481,491,541
SP,FLORIDA PAULISTA,1205,1254,1382,1525
SP,FLORINEA,235,246,271,332
SP,FRANCA,51165,53032,56085,59238
SP,FRANCISCO MORATO,14849,16455,17730,20104
SP,FRANCO DA ROCHA,20198,21974,23260,25667
SP,GABRIEL MONTEIRO,368,371,419,452
SP,GALIA,699,723,750,818
SP,GARCA,6351,6617,6879,7525
SP,GASTAO VIDIGAL,605,521,510,592
SP,GAVIAO PEIXOTO,664,687,721,792
SP,GENERAL SALGADO,1744,1765,1879,1972
SP,GETULINA,973,994,1059,1093
SP,GLICERIO,484,483,498,525
SP,GUAICARA,1253,1278,1273,1466
SP,GUAIMBE,527,588,586,648
SP,GUAIRA,8198,8408,8760,9307
SP,GUAPIACU,2519,2726,2914,3245
SP,GUAPIARA,789,822,832,942
SP,GUARA,2407,2467,2713,3007
SP,GUARACAI,1009,1077,1127,1195
SP,GUARACI,1210,1246,1306,1455
SP,GUARANI DOESTE,219,221,226,263
SP,GUARANTA,535,543,586,604
SP,GUARARAPES,5175,5517,5852,6246
SP,GUARAREMA,4353,4659,4901,5403
SP,GUARATINGUETA,24009,24957,25871,27339
SP,GUAREI,1465,1547,1579,1693
SP,GUARIBA,6044,6284,6519,6898
SP,GUARUJA,49340,51741,53841,58783
SP,GUARULHOS,250311,268732,282732,303690
SP,GUATAPARA,1028,1067,1116,1215
SP,GUZOLANDIA,374,377,402,437
SP,HERCULANDIA,871,927,1065,1154
SP,HOLAMBRA,3159,3582,3749,4101
SP,HORTOLANDIA,35790,39151,41915,46339
SP,IACANGA,1598,1643,1781,1854
SP,IACRI,538,576,618,695
SP,IARAS,385,405,426,495
SP,IBATE,4248,4616,4923,5275
SP,IBIRA,1844,1914,2011,2148
SP,IBIRAREMA,933,1021,1050,1133
SP,IBITINGA,6399,6799,7130,7591
SP,IBIUNA,7953,8387,8756,9864
SP,ICEM,1042,1088,1086,1188
SP,IEPE,1119,1170,1206,1320
SP,IGARACU DO TIETE,2793,3038,3233,3393
SP,IGARAPAVA,4900,5225,5341,5617
SP,IGARATA,1026,1070,1192,1363
SP,IGUAPE,2794,2964,3093,3422
SP,ILHA COMPRIDA,1328,1424,1526,1772
SP,ILHA SOLTEIRA,5642,5883,6178,6620
SP,ILHABELA,4855,5524,5898,6785
SP,INDAIATUBA,57323,61660,66669,72986
SP,INDIANA,808,837,903,962
SP,INDIAPORA,608,618,644,671
SP,INUBIA PAULISTA,562,594,579,642
SP,IPAUSSU,1676,1824,1958,2148
SP,IPERO,2857,3066,3183,3554
SP,IPEUNA,1074,1161,1242,1360
SP,IPIGUA,717,784,887,976
SP,IPORANGA,207,226,262,292
SP,IPUA,2490,2550,2725,2879
SP,IRACEMAPOLIS,4743,4977,5183,5572
SP,IRAPUA,1051,1053,1063,1098
SP,IRAPURU,759,825,851,884
SP,ITABERA,1728,1885,1916,2140
SP,ITAI,2555,2734,2933,3221
SP,ITAJOBI,2841,2935,3085,3340
SP,ITAJU,281,325,333,387
SP,ITANHAEM,14074,15064,15977,17890
SP,ITAOCA,213,222,227,273
SP,ITAPECERICA DA SERRA,20825,22662,23612,26254
SP,ITAPETININGA,24053,25240,26813,28689
SP,ITAPEVA,12209,12896,13391,14637
SP,ITAPEVI,25061,27153,29082,32747
SP,ITAPIRA,14131,14753,15473,16775
SP,ITAPIRAPUA PAULISTA,207,234,256,297
SP,ITAPOLIS,7402,7497,7757,8357
SP,ITAPORANGA,1471,1546,1653,1866
SP,ITAPUI,1362,1470,1563,1709
SP,ITAPURA,491,529,545,545
SP,ITAQUAQUECETUBA,34385,38104,40869,45834
SP,ITARARE,5229,5454,5688,6027
SP,ITARIRI,927,990,1100,1202
SP,ITATIBA,23280,24726,26249,28624
SP,ITATINGA,2696,2744,2959,3225
SP,ITIRAPINA,1972,2095,2190,2398
SP,ITIRAPUA,370,413,436,487
SP,ITOBI,836,936,980,1099
SP,ITU,32981,34856,36279,38892
SP,ITUPEVA,11775,13121,14116,16070
SP,ITUVERAVA,6704,6930,7226,7602
SP,JABORANDI,910,943,995,1101
SP,JABOTICABAL,15924,16405,17320,18517
SP,JACAREI,45893,48769,51545,55932
SP,JACI,689,775,878,1000
SP,JACUPIRANGA,1577,1670,1721,1939
SP,JAGUARIUNA,12791,13631,14683,15731
SP,JALES,8919,9250,9665,10255
SP,JAMBEIRO,861,891,939,1068
SP,JANDIRA,18961,20186,21553,23688
SP,JARDINOPOLIS,5884,6353,6842,7450
SP,JARINU,4764,5168,5546,6262
SP,JAU,22129,22920,23913,25350
SP,JERIQUARA,311,326,358,401
SP,JOANOPOLIS,1208,1324,1413,1529
SP,JOAO RAMALHO,566,531,544,634
SP,JOSE BONIFACIO,5892,6105,6385,6694
SP,JULIO MESQUITA,347,358,400,458
SP,JUMIRIM,428,475,512,561
SP,JUNDIAI,130301,137593,144030,153147
SP,JUNQUEIROPOLIS,2910,3092,3342,3599
SP,JUQUIA,1617,1687,1705,1872
SP,JUQUITIBA,2613,2782,2799,3096
SP,LAGOINHA,468,475,512,582
SP,LARANJAL PAULISTA,4107,4357,4674,4878
SP,LAVINIA,847,860,867,946
SP,LAVRINHAS,659,750,812,931
SP,LEME,14221,15106,16079,17744
SP,LENCOIS PAULISTA,12813,13282,14030,15657
SP,LIMEIRA,60405,63372,66593,71579
SP,LINDOIA,868,932,1022,1120
SP,LINS,14920,15503,16144,17209
SP,LORENA,14620,15629,16244,17336
SP,LOURDES,283,256,265,294
SP,LOUVEIRA,8997,9769,10206,11136
SP,LUCELIA,2900,2934,3086,3253
SP,LUCIANOPOLIS,270,277,293,300
SP,LUIS ANTONIO,2168,2124,2156,2226
SP,LUIZIANIA,474,454,496,537
SP,LUPERCIO,335,376,399,434
SP,LUTECIA,268,303,295,342
SP,MACATUBA,2652,2758,2938,3160
SP,MACAUBAL,1026,1075,1103,1177
SP,MACEDONIA,412,435,432,508
SP,MAGDA,609,603,619,675
SP,MAIRINQUE,8504,9214,9783,10666
SP,MAIRIPORA,14759,15768,15784,17393
SP,MANDURI,1159,1211,1273,1384
SP,MARABA PAULISTA,339,338,367,406
SP,MARACAI,2149,2315,2339,2553
SP,MARAPOAMA,588,626,638,707
SP,MARIAPOLIS,450,452,485,536
SP,MARILIA,46934,49247,52075,56176
SP,MARINOPOLIS,181,183,185,195
SP,MARTINOPOLIS,3296,3410,3632,3964
SP,MATAO,16849,17575,18318,19881
SP,MAUA,67922,72702,76702,83892
SP,MENDONCA,739,791,884,976
SP,MERIDIANO,489,527,558,643
SP,MESOPOLIS,266,285,298,317
SP,MIGUELOPOLIS,3260,3217,3351,3631
SP,MINEIROS DO TIETE,1340,1506,1558,1610
SP,MIRA ESTRELA,389,398,412,441
SP,MIRACATU,1496,1555,1658,1842
SP,MIRANDOPOLIS,5157,5321,5395,5678
SP,MIRANTE DO PARANAPANEMA,1668,1716,1812,1890
SP,MIRASSOL,10279,10881,11639,12736
SP,MIRASSOLANDIA,407,414,464,532
SP,MOCOCA,11794,12216,12852,13890
SP,MOGI DAS CRUZES,84054,89523,93921,101585
SP,MOGI MIRIM,20943,21757,22617,24309
SP,MOGI-GUACU,28548,30152,31872,33950
SP,MOMBUCA,385,408,448,448
SP,MONCOES,435,404,408,437
SP,MONGAGUA,7540,7958,8460,9506
SP,MONTE ALEGRE DO SUL,1177,1283,1376,1529
SP,MONTE ALTO,8598,9069,9625,10522
SP,MONTE APRAZIVEL,4670,4666,4884,5110
SP,MONTE AZUL PAULISTA,3051,3134,3398,3667
SP,MONTE CASTELO,486,520,539,604
SP,MONTE MOR,7553,8324,8917,9803
SP,MONTEIRO LOBATO,375,401,441,477
SP,MORRO AGUDO,5231,5244,5395,5703
SP,MORUNGABA,1588,1705,1791,2003
SP,MOTUCA,616,651,654,747
SP,MURUTINGA DO SUL,496,533,570,626
SP,NANTES,298,315,344,371
SP,NARANDIBA,575,643,701,811
SP,NATIVIDADE DA SERRA,484,521,547,630
SP,NAZARE PAULISTA,1645,1765,1873,2110
SP,NEVES PAULISTA,1316,1384,1466,1616
SP,NHANDEARA,1811,1837,1914,1978
SP,NIPOA,854,770,750,765
SP,NOVA ALIANCA,815,846,945,1013
SP,NOVA CAMPINA,558,604,640,731
SP,NOVA CANAA PAULISTA,158,160,169,191
SP,NOVA CASTILHO,161,154,154,184
SP,NOVA EUROPA,1516,1599,1636,1780
SP,NOVA GRANADA,3172,3323,3345,3563
SP,NOVA GUATAPORANGA,245,257,272,336
SP,NOVA INDEPENDENCIA,629,627,676,841
SP,NOVA LUZITANIA,434,426,429,462
SP,NOVA ODESSA,12799,13485,14250,15383
SP,NOVAIS,460,475,512,567
SP,NOVO HORIZONTE,7062,7369,7686,8007
SP,NUPORANGA,1270,1326,1400,1501
SP,OCAUCU,415,434,453,498
SP,OLEO,280,299,333,332
SP,OLIMPIA,9218,9803,10094,11022
SP,ONDA VERDE,627,657,677,766
SP,ORIENTE,1003,1106,1164,1241
SP,ORINDIUVA,1343,1315,1363,1423
SP,ORLANDIA,8956,9159,9499,10159
SP,OSASCO,161151,172312,181608,194261
SP,OSCAR BRESSANE,377,383,388,411
SP,OSVALDO CRUZ,4940,5103,5297,5675
SP,OURINHOS,17571,18171,19305,20870
SP,OURO VERDE,527,582,613,682
SP,OUROESTE,1425,1415,1450,1642
SP,PACAEMBU,1686,1728,1825,1986
SP,PALESTINA,2011,2040,2116,2200
SP,PALMARES PAULISTA,1574,1511,1589,1728
SP,PALMEIRA DOESTE,1074,1068,1111,1160
SP,PALMITAL,3320,3465,3606,3940
SP,PANORAMA,1425,1439,1528,1661
SP,PARAGUACU PAULISTA,6491,6767,6818,7424
SP,PARAIBUNA,2056,2179,2304,2457
SP,PARAISO,1437,1438,1444,1542
SP,PARANAPANEMA,2386,2635,2743,3003
SP,PARANAPUA,584,622,653,688
SP,PARAPUA,1327,1377,1442,1538
SP,PARDINHO,905,965,1006,1116
SP,PARIQUERA-ACU,2048,2114,2256,2426
SP,PARISI,267,271,292,309
SP,PATROCINIO PAULISTA,1467,1560,1629,1779
SP,PAULICEIA,630,633,659,812
SP,PAULINIA,28721,30858,32944,35477
SP,PAULISTANIA,154,178,185,215
SP,PAULO DE FARIA,1388,1373,1412,1439
SP,PEDERNEIRAS,7854,8175,8433,8919
SP,PEDRA BELA,457,491,511,563
SP,PEDRANOPOLIS,375,387,430,431
SP,PEDREGULHO,1488,1606,1689,1830
SP,PEDREIRA,7302,7664,8125,8868
SP,PEDRINHAS PAULISTA,759,790,830,850
SP,PEDRO DE TOLEDO,744,772,803,878
SP,PENAPOLIS,11019,11187,11707,12431
SP,PEREIRA BARRETO,4629,4657,4782,5038
SP,PEREIRAS,864,910,941,1024
SP,PERUIBE,9929,10645,11267,12474
SP,PIACATU,623,609,670,761
SP,PIEDADE,5788,6115,6226,6630
SP,PILAR DO SUL,3131,3383,3602,4027
SP,PINDAMONHANGABA,26766,28735,30460,33132
SP,PINDORAMA,2753,2843,2893,3086
SP,PINHALZINHO,1646,1733,1820,2071
SP,PIQUEROBI,383,413,440,458
SP,PIQUETE,2052,2161,2227,2325
SP,PIRACAIA,4023,4107,4460,4708
SP,PIRACICABA,97437,101944,106884,113427
SP,PIRAJU,4710,4941,5129,5501
SP,PIRAJUI,3430,3513,3672,3899
SP,PIRANGI,1828,1859,1967,2043
SP,PIRAPORA DO BOM JESUS,2008,2164,2294,2607
SP,PIRAPOZINHO,3511,3774,3956,4178
SP,PIRASSUNUNGA,15866,16780,17498,18692
SP,PIRATININGA,2607,2725,2966,3230
SP,PITANGUEIRAS,5591,5693,5872,6378
SP,PLANALTO,699,652,670,665
SP,PLATINA,225,257,274,326
SP,POA,18968,20160,20897,22635
SP,POLONI,780,789,846,871
SP,POMPEIA,4396,4598,4816,5221
SP,PONGAI,590,595,588,634
SP,PONTAL,6942,7246,7518,7959
SP,PONTALINDA,423,389,434,468
SP,PONTES GESTAL,490,489,438,485
SP,POPULINA,565,576,584,635
SP,PORANGABA,971,993,1071,1170
SP,PORTO FELIZ,8965,9709,10109,11021
SP,PORTO FERREIRA,8983,9361,9860,10662
SP,POTIM,1157,1263,1341,1421
SP,POTIRENDABA,2842,2960,3202,3418
SP,PRACINHA,103,93,114,133
SP,PRADOPOLIS,3508,3660,3798,4003
SP,PRAIA GRANDE,57388,62444,67441,75458
SP,PRATANIA,462,514,549,616
SP,PRESIDENTE ALVES,494,499,548,593
SP,PRESIDENTE BERNARDES,2028,2096,2207,2403
SP,PRESIDENTE EPITACIO,4829,4986,5230,5796
SP,PRESIDENTE PRUDENTE,45888,47858,50319,53539
SP,PRESIDENTE VENCESLAU,6907,7066,7455,7933
SP,PROMISSAO,5540,5626,5846,6387
SP,QUADRA,321,343,373,423
SP,QUATA,2061,2137,2154,2438
SP,QUEIROZ,317,313,363,432
SP,QUELUZ,912,921,983,1055
SP,QUINTANA,838,923,952,1075
SP,RAFARD,1531,1641,1749,1835
SP,RANCHARIA,4081,4263,4408,4815
SP,REDENCAO DA SERRA,294,317,317,346
SP,REGENTE FEIJO,2523,2648,2843,3143
SP,REGINOPOLIS,941,970,1073,1134
SP,REGISTRO,8040,8420,8829,9548
SP,RESTINGA,565,578,593,635
SP,RIBEIRA,234,240,250,290
SP,RIBEIRAO BONITO,1798,1801,1821,1929
SP,RIBEIRAO BRANCO,1160,1240,1277,1417
SP,RIBEIRAO CORRENTE,342,374,413,461
SP,RIBEIRAO DO SUL,536,574,627,672
SP,RIBEIRAO DOS INDIOS,198,226,244,253
SP,RIBEIRAO GRANDE,447,481,531,650
SP,RIBEIRAO PIRES,23055,24437,25371,27089
SP,RIBEIRAO PRETO,160908,168496,177680,186741
SP,RIFAINA,460,441,506,560
SP,RINCAO,1449,1495,1542,1653
SP,RINOPOLIS,1229,1298,1287,1339
SP,RIO CLARO,44744,47051,49680,52989
SP,RIO DAS PEDRAS,5602,6106,6307,6645
SP,RIO GRANDE DA SERRA,5177,5728,5992,6672
SP,RIOLANDIA,1057,1023,1083,1182
SP,RIVERSUL,431,448,499,555
SP,ROSANA,2319,2440,2583,2879
SP,ROSEIRA,1401,1480,1559,1741
SP,RUBIACEA,345,344,373,406
SP,RUBINEIA,423,461,479,549
SP,SABINO,794,776,823,891
SP,SAGRES,184,221,212,246
SP,SALES,709,764,804,883
SP,SALES OLIVEIRA,2349,2406,2457,2622
SP,SALESOPOLIS,1826,1926,2065,2215
SP,SALMOURAO,327,360,400,438
SP,SALTINHO,1793,1910,1967,2118
SP,SALTO,24811,27112,29104,31762
SP,SALTO DE PIRAPORA,5447,5832,6021,6600
SP,SALTO GRANDE,920,956,1039,1143
SP,SANDOVALINA,422,463,480,508
SP,SANTA ADELIA,3205,3161,3177,3381
SP,SANTA ALBERTINA,1066,1086,1086,1115
SP,SANTA BARBARA DOESTE,38912,40550,42407,44986
SP,SANTA BRANCA,1754,1795,1892,2035
SP,SANTA CLARA DOESTE,298,290,303,337
SP,SANTA CRUZ DA CONCEICAO,781,833,837,916
SP,SANTA CRUZ DA ESPERANCA,223,242,267,272
SP,SANTA CRUZ DAS PALMEIRAS,4822,4819,5086,5608
SP,SANTA CRUZ DO RIO PARDO,8781,9150,9407,10277
SP,SANTA ERNESTINA,1279,1366,1446,1513
SP,SANTA FE DO SUL,5711,6066,6426,6847
SP,SANTA GERTRUDES,4540,4938,5309,5649
SP,SANTA ISABEL,7020,7540,7943,8625
SP,SANTA LUCIA,1096,1161,1182,1236
SP,SANTA MARIA DA SERRA,483,543,552,613
SP,SANTA MERCEDES,284,283,308,366
SP,SANTA RITA DO PASSA QUATRO,5161,5315,5514,6139
SP,SANTA RITA DOESTE,384,393,420,465
SP,SANTA ROSA DE VITERBO,4067,4213,4395,4697
SP,SANTA SALETE,210,218,214,227
SP,SANTANA DA PONTE PENSA,250,254,291,297
SP,SANTANA DE PARNAIBA,35428,38335,40636,43698
SP,SANTO ANASTACIO,3249,3408,3499,3648
SP,SANTO ANDRE,208213,220073,229943,245134
SP,SANTO ANTONIO DA ALEGRIA,664,668,721,711
SP,SANTO ANTONIO DE POSSE,2965,3055,3315,3707
SP,SANTO ANTONIO DO ARACANGUA,938,985,1063,1195
SP,SANTO ANTONIO DO JARDIM,733,799,809,859
SP,SANTO ANTONIO DO PINHAL,749,757,781,856
SP,SANTO EXPEDITO,299,296,335,370
SP,SANTOPOLIS DO AGUAPEI,531,492,509,596
SP,SANTOS,157459,161960,166213,172279
SP,SAO BENTO DO SAPUCAI,1018,1061,1140,1286
SP,SAO BERNARDO DO CAMPO,214247,224640,232032,245958
SP,SAO CAETANO DO SUL,67057,70284,73264,76164
SP,SAO CARLOS,56379,59601,63034,67229
SP,SAO FRANCISCO,319,304,322,332
SP,SAO JOAO DA BOA VISTA,17631,18392,19048,20402
SP,SAO JOAO DAS DUAS PONTES,236,247,276,325
SP,SAO JOAO DE IRACEMA,192,196,223,265
SP,SAO JOAO DO PAU DALHO,320,371,396,405
SP,SAO JOAQUIM DA BARRA,9217,9504,9844,10629
SP,SAO JOSE DA BELA VISTA,567,586,602,651
SP,SAO JOSE DO BARREIRO,280,309,314,345
SP,SAO JOSE DO RIO PARDO,10532,10822,11195,11857
SP,SAO JOSE DO RIO PRETO,105294,110416,116103,121375
SP,SAO JOSE DOS CAMPOS,161631,169066,178313,189203
SP,SAO LOURENCO DA SERRA,1720,1856,1918,2097
SP,SAO LUIZ DO PARAITINGA,1163,1229,1274,1401
SP,SAO MANUEL,7127,7381,7779,8188
SP,SAO MIGUEL ARCANJO,2861,2988,3020,3339
SP,SAO PAULO,3191361,3317856,3429780,3595593
SP,SAO PEDRO,6502,6142,6345,6960
SP,SAO PEDRO DO TURVO,956,981,1004,1089
SP,SAO ROQUE,14966,15638,16454,17660
SP,SAO SEBASTIAO,11616,12161,12737,14340
SP,SAO SEBASTIAO DA GRAMA,1314,1366,1413,1477
SP,SAO SIMAO,2244,2359,2488,2598
SP,SAO VICENTE,59970,62464,63932,68168
SP,SARAPUI,823,885,970,1059
SP,SARUTAIA,277,277,283,301
SP,SEBASTIANOPOLIS DO SUL,619,612,632,710
SP,SERRA AZUL,1019,1102,1139,1268
SP,SERRA NEGRA,4761,4979,5115,5623
SP,SERRANA,5864,6113,6613,7217
SP,SERTAOZINHO,25963,27369,29030,31117
SP,SETE BARRAS,858,940,979,1064
SP,SEVERINIA,1794,1939,2039,2146
SP,SILVEIRAS,431,470,496,547
SP,SOCORRO,5238,5346,5689,6163
SP,SOROCABA,153089,161368,169029,181087
SP,SUD MENNUCCI,1177,1197,1187,1276
SP,SUMARE,48181,51832,54907,59052
SP,SUZANAPOLIS,489,500,506,551
SP,SUZANO,46144,49784,53029,57917
SP,TABAPUA,1826,1863,1953,2125
SP,TABATINGA,1914,1993,2043,2178
SP,TABOAO DA SERRA,51959,56500,59564,64325
SP,TACIBA,833,797,841,902
SP,TAGUAI,812,917,920,1034
SP,TAIACU,624,642,677,731
SP,TAIUVA,918,950,995,1084
SP,TAMBAU,3384,3421,3582,3952
SP,TANABI,3522,3781,3910,4262
SP,TAPIRAI,552,599,614,665
SP,TAPIRATIBA,1702,1753,1738,1940
SP,TAQUARAL,265,252,318,332
SP,TAQUARITINGA,8568,8910,9391,10068
SP,TAQUARITUBA,2407,2563,2702,2889
SP,TAQUARIVAI,406,448,486,612
SP,TARABAI,613,636,691,767
SP,TARUMA,1777,1842,1932,2129
SP,TATUI,17806,18976,20106,21485
SP,TAUBATE,66424,69389,72098,76519
SP,TEJUPA,212,222,222,248
SP,TEODORO SAMPAIO,3276,3339,3503,3627
SP,TERRA ROXA,1147,1201,1222,1351
SP,TIETE,7161,7543,7915,8337
SP,TIMBURI,216,229,259,305
SP,TORRE DE PEDRA,188,201,201,258
SP,TORRINHA,1269,1411,1506,1660
SP,TRABIJU,187,187,199,215
SP,TREMEMBE,8248,8617,8952,9427
SP,TRES FRONTEIRAS,677,745,806,855
SP,TUIUTI,531,590,618,735
SP,TUPA,10273,10741,11168,11788
SP,TUPI PAULISTA,2636,2767,2877,3096
SP,TURIUBA,294,313,325,357
SP,TURMALINA,302,324,353,408
SP,UBARANA,617,589,627,664
SP,UBATUBA,12047,12792,13583,15139
SP,UBIRAJARA,443,472,546,570
SP,UCHOA,1587,1672,1805,1932
SP,UNIAO PAULISTA,182,177,215,203
SP,URANIA,1152,1187,1220,1322
SP,URU,233,241,233,250
SP,URUPES,2119,2212,2305,2539
SP,VALENTIM GENTIL,1253,1368,1512,1648
SP,VALINHOS,38014,39701,41385,43708
SP,VALPARAISO,3473,3764,3959,4171
SP,VARGEM,824,939,1028,1185
SP,VARGEM GRANDE DO SUL,6021,6267,6449,6931
SP,VARGEM GRANDE PAULISTA,10134,10915,11437,12522
SP,VARZEA PAULISTA,18569,20214,21504,23093
SP,VERA CRUZ,1476,1555,1605,1710
SP,VINHEDO,20672,21586,22833,24492
SP,VIRADOURO,3675,3652,3910,4314
